Users,Price,Economy,TVTNum,InvestorTVT,InvestorPerc,InvestorSell,InvestorReturn,InvestorPercReturn,Bond
1128385,0.007226685737835831,29338010000.0,4059677017142.0,106942911.5683485,106942911.5683485,7416.168415191427,1217775358.6303594,242.55507172607187,1773499311429.0
1124118,0.006900307694852306,28013020560.0,4059677017142.0,105873482.452665,105873482.452665,7010.4204582474285,1217740085.842673,242.5480171685346,1773499311429.0
1105474,0.00685938559703553,27846890060.0,4059677017142.0,104814747.62813835,104814747.62813835,6899.156886116158,1217735390.1641476,242.54707803282952,1773499311429.0
1088152,0.00682427439498716,27704349920.0,4059677017142.0,103766600.15185696,103766600.15185696,6795.203685329624,1217731352.3500667,242.54627047001333,1773499311429.0
1096880,0.00702491352873121,28518880000.0,4059677017142.0,102728934.15033838,102728934.15033838,6925.03823575366,1217751807.515136,242.5503615030272,1773499311429.0
1120298,0.006727841925520512,27312865240.0,4059677017142.0,101701644.80883498,101701644.80883498,6565.868286336565,1217720944.0939567,242.54418881879135,1773499311429.0
1118059,0.006640036233467958,26956402490.0,4059677017142.0,100684628.36074664,100684628.36074664,6415.374762072538,1217711676.4593482,242.54233529186965,1773499311429.0
1075701,0.006817731216825982,27677786730.0,4059677017142.0,99677782.07713917,99677782.07713917,6521.186971381067,1217729224.3923423,242.54584487846847,1773499311429.0
1060950,0.006512556020678927,26438874000.0,4059677017142.0,98681004.25636777,98681004.25636777,6166.9928280467775,1217698480.6270757,242.53969612541513,1773499311429.0
1041224,0.006322220090816216,25666171600.0,4059677017142.0,97694194.2138041,97694194.2138041,5926.888763069518,1217679386.1448567,242.53587722897134,1773499311429.0
1053556,0.006256959618399,25401235160.0,4059677017142.0,96717252.27166605,96717252.27166605,5807.051967404143,1217672704.9412758,242.53454098825517,1773499311429.0
1042955,0.006540824353237262,26553634300.0,4059677017142.0,95750079.7489494,95750079.7489494,6009.800310848674,1217699843.2531667,242.53996865063334,1773499311429.0
1044440,0.007,26027444800.0,3718206400000.0,94792578.9514599,94792578.9514599,5831.802405712163,1217742938.654786,242.54858773095722,2114969928571.0
1058150,0.007476077847641809,27797600500.0,3718206400000.0,93844653.1619453,93844653.1619453,6732.428646388558,1217787712.9633963,242.55754259267925,2114969928571.0
1089460,0.006985283657195577,25972726400.0,3718206400000.0,92906206.63032585,92906206.63032585,6227.5494594495185,1217741326.787059,242.54826535741182,2114969928571.0
1090624,0.007309532380988856,27178350080.0,3718206400000.0,91977144.5640226,91977144.5640226,6451.458794712442,1217771111.9555283,242.55422239110564,2114969928571.0
1083335,0.007182013281995319,26704207750.0,3718206400000.0,91057373.11838238,91057373.11838238,6275.520202038699,1217759052.8223884,242.55181056447768,2114969928571.0
1052440,0.0072828881150868875,27079281200.0,3718206400000.0,90146799.38719857,90146799.38719857,6300.026274511461,1217767906.6393733,242.55358132787467,2114969928571.0
1064207,0.0069006472502440965,25658030770.0,3718206400000.0,89245331.39332658,89245331.39332658,5909.6770014409985,1217733137.8131812,242.54662756263625,2114969928571.0
1077805,0.0073018829589449365,27149907950.0,3718206400000.0,88352878.07939331,88352878.07939331,6190.760162430103,1217768620.3974886,242.55372407949773,2114969928571.0
1072047,0.007029331631509214,26136505860.0,3718206400000.0,87469349.29859938,87469349.29859938,5900.085965874398,1217744229.172445,242.54884583448901,2114969928571.0
1071775,0.007494514021599231,27866150000.0,3718206400000.0,86594655.80561338,86594655.80561338,6227.632515395881,1217784590.6032789,242.55691812065578,2114969928571.0
1043519,0.007221154766986577,26849743870.0,3718206400000.0,85728709.24755725,85728709.24755725,5940.477409879517,1217760606.4960086,242.55212129920173,2114969928571.0
1043418,0.007371992813524284,27410590860.0,3718206400000.0,84871422.15508169,84871422.15508169,6003.918570614132,1217773221.6513295,242.55464433026592,2114969928571.0
1081381,0.007090533968205746,26364068780.0,3718206400000.0,84022707.93353087,84022707.93353087,5716.945166345133,1217749032.9469984,242.54980658939968,2114969928571.0
1080055,0.007552412905319081,28081430000.0,3718206400000.0,83182480.85419555,83182480.85419555,6028.454745502077,1217787523.9789402,242.55750479578805,2114969928571.0
1123929,0.007206288322240529,26794467360.0,3718206400000.0,82350656.0456536,82350656.0456536,5694.650933748551,1217758432.7589648,242.55168655179295,2114969928571.0
1130568,0.007823534121182729,29089514640.0,3718206400000.0,81527149.48519705,81527149.48519705,6120.59509101212,1217808941.2188656,242.56178824377312,2114969928571.0
1115611,0.007395988331901101,27499811150.0,3718206400000.0,80711877.99034508,80711877.99034508,5728.251540093948,1217773783.142468,242.5547566284936,2114969928571.0
1121937,0.007682337381808606,28564516020.0,3718206400000.0,79904759.21044163,79904759.21044163,5890.530835691364,1217796584.8841078,242.55931697682158,2114969928571.0
1147520,0.007774186177507521,28906028800.0,3718206400000.0,79105711.61833721,79105711.61833721,5901.347508423407,1217803613.4427748,242.56072268855496,2114969928571.0
1124535,0.0072918326561968155,27112538850.0,3718206400000.0,78314654.50215384,78314654.50215384,5479.843307067639,1217765168.1114142,242.55303362228284,2114969928571.0
1156308,0.007413892547761738,27566382720.0,3718206400000.0,77531507.9571323,77531507.9571323,5515.856117243583,1217774436.881434,242.55488737628679,2114969928571.0
1144677,0.007339318140058067,27289099680.0,3718206400000.0,76756192.87756097,76756192.87756097,5405.769826370446,1217768370.5009484,242.55367410018968,2114969928571.0
1162202,0.008211229624046692,30531046540.0,3718206400000.0,75988630.94878536,75988630.94878536,5987.495885460058,1217834979.9756231,242.5669959951246,2114969928571.0
1207138,0.007739798931011468,28778169920.0,3718206400000.0,75228744.63929752,75228744.63929752,5587.298883571091,1217798862.5343099,242.55977250686198,2114969928571.0
1183178,0.008359429982154836,31082086060.0,3718206400000.0,74476457.19290453,74476457.19290453,5974.259522847392,1217845162.1657152,242.56903243314304,2114969928571.0
1194535,0.008439669849957764,31380434450.0,3718206400000.0,73731692.62097548,73731692.62097548,5971.288747875008,1217850823.8684397,242.57016477368794,2114969928571.0
1221339,0.008096916392269133,30106006350.0,3718206400000.0,72994375.69476572,72994375.69476572,5671.493830819052,1217825253.5761774,242.56505071523546,2114969928571.0
1236519,0.008197552817401423,30480193350.0,3718206400000.0,72264431.93781807,72264431.93781807,5684.564876245259,1217832300.281577,242.56646005631544,2114969928571.0
1249749,0.008648267016591656,32156041770.0,3718206400000.0,71541787.61843988,71541787.61843988,5937.139980405377,1217864558.4060962,242.57291168121924,2114969928571.0
1247462,0.00836068515185171,31086753040.0,3718206400000.0,70826369.7422555,70826369.7422555,5682.3144340449,1217843685.2162251,242.56873704324502,2114969928571.0
1263305,0.007,30799375900.0,4399910842857.0,70118106.04483293,1.5936256108158557e-05,5573.4872223820985,1217747928.467898,242.5495856935796,1433265485714.0
1311228,0.0075873957614838415,33383864880.0,4399910842857.0,69416924.9843846,69416924.9843846,5054.131295774509,1217788849.5392816,242.5577699078563,1433265485714.0
1305375,0.007233110768975265,31825042500.0,4399910842857.0,68722755.73454075,68722755.73454075,4769.952922710186,1217764005.11438,242.55280102287597,1433265485714.0
1311602,0.007267614709037246,31976856760.0,4399910842857.0,68035528.17719534,68035528.17719534,4744.779849008244,1217766126.5949695,242.5532253189939,1433265485714.0
1348511,0.00747212826672918,32876698180.0,4399910842857.0,67355172.89542338,67355172.89542338,4829.516835729406,1217779786.5977898,242.55595731955796,1433265485714.0
1329521,0.007285318374584573,32054751310.0,4399910842857.0,66681621.16646914,66681621.16646914,4661.6868478243605,1217766958.6332667,242.55339172665333,1433265485714.0
1326622,0.007188024850854435,31626668480.0,4399910842857.0,66014804.95480445,66014804.95480445,4553.436925378493,1217760231.2888002,242.55204625776005,1433265485714.0
1363176,0.008138945264797009,35810633520.0,4399910842857.0,65354656.905256405,65354656.905256405,5104.2633998373385,1217822737.4690123,242.56454749380245,1433265485714.0
1349599,0.007560974878390557,33267615350.0,4399910842857.0,64701110.33620384,64701110.33620384,4694.376730941523,1217784717.3402476,242.55694346804952,1433265485714.0
1326413,0.007756658648073702,34128606490.0,4399910842857.0,64054099.232841805,64054099.232841805,4767.712056778222,1217797127.3652074,242.5594254730415,1433265485714.0
1289521,0.007620051223181039,33527546000.0,4399910842857.0,63413558.240513384,63413558.240513384,4636.907413485286,1217788133.051899,242.5576266103798,1433265485714.0
1299841,0.007361975930168356,32392037720.0,4399910842857.0,62779422.65810826,62779422.65810826,4435.0663494233495,1217771534.1547303,242.55430683094608,1433265485714.0
1264617,0.007317682100824885,32197148820.0,4399910842857.0,62151628.431527175,62151628.431527175,4364.298646110904,1217768523.7137682,242.55370474275364,1433265485714.0
1206973,0.006984126196531371,30729532580.0,4399910842857.0,61530112.1472119,61530112.1472119,4123.710754714282,1217747575.6337352,242.54951512674702,1433265485714.0
1247019,0.007445421123289951,32759189130.0,4399910842857.0,60914811.02573978,60914811.02573978,4352.117168642894,1217775730.1035132,242.55514602070264,1433265485714.0
1199267,0.006718756948903199,29561931550.0,4399910842857.0,60305662.91548239,60305662.91548239,3888.082193767966,1217731260.8567464,242.5462521713493,1433265485714.0
1252230,0.006861790244912296,30191265300.0,4399910842857.0,59702606.28632756,59702606.28632756,3931.145690311048,1217739679.6720765,242.5479359344153,1433265485714.0
1220939,0.006840171863677498,30096146350.0,4399910842857.0,59105580.22346429,59105580.22346429,3879.5728332255535,1217738184.8103292,242.54763696206584,1433265485714.0
1209792,0.006851960804829388,30148016640.0,4399910842857.0,58514524.421229646,58514524.421229646,3847.3966308598206,1217738679.1079767,242.54773582159532,1433265485714.0
1214562,0.007177102702266353,31578612000.0,4399910842857.0,57929379.177017346,57929379.177017346,3989.6651377816806,1217757494.6490989,242.5514989298198,1433265485714.0
1196577,0.0064834031185679476,28526395680.0,4399910842857.0,57350085.38524717,57350085.38524717,3568.0054173233143,1217717121.273121,242.54342425462423,1433265485714.0
1229909,0.007192318140122027,31645558570.0,4399910842857.0,56776584.5313947,56776584.5313947,3918.560564811684,1217757571.3701084,242.55151427402168,1433265485714.0
1213067,0.007168268432348565,31539742000.0,4399910842857.0,56208818.686080754,56208818.686080754,3866.4030866331605,1217756002.4149427,242.55120048298855,1433265485714.0
1220604,0.006913197282026968,30417451680.0,4399910842857.0,55646730.49921994,55646730.49921994,3691.535199382368,1217741470.875576,242.54829417511522,1433265485714.0
1227268,0.006950940519544974,30583518560.0,4399910842857.0,55090263.19422774,55090263.19422774,3674.5725811686534,1217743377.7647853,242.54867555295706,1433265485714.0
1224594,0.006935795649028295,30516882480.0,4399910842857.0,54539360.56228546,54539360.56228546,3629.9006737803243,1217742352.3824787,242.54847047649574,1433265485714.0
1221764,0.006619873629322684,29126853760.0,4399910842857.0,53993966.95666261,53993966.95666261,3429.9149100907266,1217724941.675699,242.5449883351398,1433265485714.0
1235968,0.0072277502376276144,31801456640.0,4399910842857.0,53454027.28709599,53454027.28709599,3707.421621264004,1217757568.217748,242.55151364354958,1433265485714.0
1251851,0.007397451258095376,32548126000.0,4399910842857.0,52919487.01422503,52919487.01422503,3756.523833349317,1217766441.7089458,242.55328834178914,1433265485714.0
1206204,0.006831639265781578,30058603680.0,4399910842857.0,52390292.14408278,52390292.14408278,3434.505031408287,1217736318.4651432,242.54726369302864,1433265485714.0
1158872,0.007,29191985680.0,4170283668571.0,51866389.222641945,51866389.222641945,3302.130149972814,1217744773.7428946,242.54895474857892,1662892660000.0
1131420,0.006687675279786588,27889503000.0,4170283668571.0,51347725.330415525,51347725.330415525,3295.2229060325,1217728401.1546075,242.5456802309215,1662892660000.0
1138780,0.006731179274818698,28070927000.0,4170283668571.0,50834248.07711137,50834248.07711137,3283.4920732551623,1217730462.1704228,242.54609243408456,1662892660000.0
1147073,0.006854463972182263,28585059160.0,4170283668571.0,50325905.596340254,50325905.596340254,3310.1944589766067,1217736555.0345519,242.54731100691038,1662892660000.0
1138385,0.0071710646868891415,29905373950.0,4170283668571.0,49822646.54037686,49822646.54037686,3428.4580823474685,1217752307.8070698,242.55046156141395,1662892660000.0
1126373,0.006730768789552934,28069215160.0,4170283668571.0,49324420.074973084,49324420.074973084,3185.77478629554,1217730203.4278462,242.54604068556924,1662892660000.0
1095382,0.006687416956831696,27888425720.0,4170283668571.0,48831175.87422336,48831175.87422336,3133.603150354978,1217727900.1973565,242.5455800394713,1662892660000.0
1088165,0.006220644843780927,25941853600.0,4170283668571.0,48342864.11548113,48342864.11548113,2885.7333229685655,1217704955.2855096,242.5409910571019,1662892660000.0
1101975,0.0066563218370974475,27758750250.0,4170283668571.0,47859435.47432631,47859435.47432631,3056.9637897573043,1217725856.2663648,242.54517125327297,1662892660000.0
1109040,0.006914407338117766,28835040000.0,4170283668571.0,47380841.119583055,47380841.119583055,3143.7365024975884,1217738042.6329317,242.54760852658634,1662892660000.0
1105946,0.006465498662166355,26962963480.0,4170283668571.0,46907032.708387226,46907032.708387226,2910.2372662743114,1217716619.7918968,242.54332395837937,1662892660000.0
1099801,0.00657198480922315,27407040920.0,4170283668571.0,46437962.381303355,46437962.381303355,2928.586910849906,1217721460.6049266,242.54429212098532,1662892660000.0
1114007,0.006656874363060457,27761054440.0,4170283668571.0,45973582.75749032,45973582.75749032,2936.7509718642073,1217725248.1369936,242.54504962739873,1662892660000.0
1125231,0.007015351550419815,29256006000.0,4170283668571.0,45513846.92991542,45513846.92991542,3063.9480282230647,1217741567.3572109,242.54831347144219,1662892660000.0
1129865,0.007044242630637696,29376490000.0,4170283668571.0,45058708.46061626,45058708.46061626,3045.8005178663116,1217742721.996123,242.54854439922462,1662892660000.0
1115954,0.006668508880962838,27809573680.0,4170283668571.0,44608121.37601009,44608121.37601009,2854.5067765762324,1217725641.681439,242.54512833628777,1662892660000.0
1149447,0.006794230513270804,28333868550.0,4170283668571.0,44162040.16224998,44162040.16224998,2879.23966422951,1217731098.348343,242.54621966966857,1662892660000.0
1149789,0.006945135442051259,28963184910.0,4170283668571.0,43720419.76062748,43720419.76062748,2913.757828079296,1217737609.2621932,242.54752185243865,1662892660000.0
1142038,0.0066764970090249795,27842886440.0,4170283668571.0,43283215.563021205,43283215.563021205,2773.0428917688755,1217725718.3275115,242.5451436655023,1662892660000.0
1139966,0.006738189565322513,28100161900.0,4170283668571.0,42850383.407391,42850383.407391,2770.679858873345,1217728242.7544687,242.54564855089373,1662892660000.0
1183608,0.007379308086863317,30773808000.0,4170283668571.0,42421879.57331709,42421879.57331709,3003.958717631854,1217755556.825836,242.5511113651672,1662892660000.0
1155723,0.006906153021928337,28800617160.0,4170283668571.0,41997660.77758392,41997660.77758392,2783.2339222058517,1217735338.2126558,242.54706764253115,1662892660000.0
1167382,0.007051403433684514,29406352580.0,4170283668571.0,41577684.16980808,41577684.16980808,2813.353269430827,1217741290.3189518,242.54825806379037,1662892660000.0
1172375,0.007157466942825024,29848667500.0,4170283668571.0,41161907.32811,41161907.32811,2827.1135500438927,1217745551.3985865,242.5491102797173,1662892660000.0
1176417,0.006877480943599196,28681046460.0,4170283668571.0,40750288.2548289,40750288.2548289,2689.357215887102,1217733885.0957167,242.54677701914335,1662892660000.0
1138820,0.006878878771771878,28686875800.0,4170283668571.0,40342785.37228061,40342785.37228061,2663.0047817874006,1217733801.8994713,242.54676037989427,1662892660000.0
1163445,0.0068016450088920575,28364789100.0,4170283668571.0,39939357.51855781,39939357.51855781,2606.774395335653,1217730548.8756993,242.54610977513985,1662892660000.0
1197459,0.0068454390225646524,28547422560.0,4170283668571.0,39539963.94337223,39539963.94337223,2597.323146690143,1217732161.2792501,242.54643225585002,1662892660000.0
1240649,0.0070923405961338245,29577072160.0,4170283668571.0,39144564.3039385,39144564.3039385,2664.0934687298713,1217741783.5431209,242.54835670862417,1662892660000.0
1241712,0.007339596831428085,30608200800.0,4170283668571.0,38753118.66089912,38753118.66089912,2729.4005412617753,1217751318.628063,242.55026372561258,1662892660000.0
1198568,0.007,28573861120.0,4081980160000.0,38365587.474290125,38365587.474290125,2522.514060571597,1217737967.9875119,242.54759359750238,1751196168571.0
1200454,0.007566837713390552,30887681420.0,4081980160000.0,37981931.59954722,37981931.59954722,2757.908654870017,1217759569.8963025,242.5519139792605,1751196168571.0
1244406,0.007926191390405974,32354556000.0,4081980160000.0,37602112.28355175,37602112.28355175,2859.994562735519,1217773068.317053,242.5546136634106,1751196168571.0
1247191,0.007943930330126837,32426966000.0,4081980160000.0,37226091.160716236,37226091.160716236,2837.7313223383417,1217773585.9843762,242.55471719687523,1751196168571.0
1221689,0.007539072877316483,30774345910.0,4081980160000.0,36853830.249109074,36853830.249109074,2666.1770348835244,1217758374.3988237,242.55167487976476,1751196168571.0
1248174,0.007619952782916025,31104496080.0,4081980160000.0,36485291.94661798,36485291.94661798,2667.832240494231,1217761214.720912,242.55224294418238,1751196168571.0
1292670,0.007806092693012991,31864315500.0,4081980160000.0,36120439.0271518,36120439.0271518,2705.6719232359537,1217767863.6860893,242.55357273721785,1751196168571.0
1298175,0.008182803796381019,33402042750.0,4081980160000.0,35759234.636880286,35759234.636880286,2807.881423184079,1217781322.8732967,242.55626457465934,1751196168571.0
1339341,0.008530875858054145,34822866000.0,4081980160000.0,35401642.29051148,35401642.29051148,2898.047118929442,1217793617.1350248,242.55872342700496,1751196168571.0
1372081,0.008194879315630971,33451334780.0,4081980160000.0,35047625.86760637,35047625.86760637,2756.0657683858135,1217781577.249526,242.5563154499052,1751196168571.0
1426255,0.008518438487461928,34772096900.0,4081980160000.0,34697149.608930305,34697149.608930305,2836.2349283054778,1217792767.954804,242.5585535909608,1751196168571.0
1416496,0.008647538433895768,35299080320.0,4081980160000.0,34350178.112841,34350178.112841,2850.4268805036263,1217797097.3324926,242.55941946649853,1751196168571.0
1442117,0.009185503243602242,37495042000.0,4081980160000.0,34006676.331712596,34006676.331712596,2997.474888501219,1217815418.7576883,242.56308375153765,1751196168571.0
1449721,0.009329827480102207,38084170670.0,4081980160000.0,33666609.56839547,33666609.56839547,3014.126021792232,1217820168.1070743,242.56403362141486,1751196168571.0
1453468,0.008488693173854133,34650677120.0,4081980160000.0,33329943.47271152,33329943.47271152,2714.962428885483,1217791707.0740316,242.5583414148063,1751196168571.0
1458725,0.009001827865327008,36745282750.0,4081980160000.0,32996644.037984405,32996644.037984405,2850.2889320730587,1217808659.8090854,242.56173196181706,1751196168571.0
1471735,0.0092768068598354,37867741550.0,4081980160000.0,32666677.59760456,32666677.59760456,2907.983190749637,1217817580.1413383,242.56351602826766,1751196168571.0
1439552,0.009264383842571151,37817031040.0,4081980160000.0,32340010.82162852,32340010.82162852,2875.048081194401,1217817023.0043185,242.5634046008637,1751196168571.0
1448589,0.008651830345985807,35316599820.0,4081980160000.0,32016610.713412233,32016610.713412233,2658.1027266527167,1217797073.1174664,242.5594146234933,1751196168571.0
1459449,0.008716692689657756,35581366620.0,4081980160000.0,31696444.60627811,31696444.60627811,2651.2500872555775,1217799010.2503955,242.5598020500791,1751196168571.0
1493075,0.00872001004532075,35594908000.0,4081980160000.0,31379480.16021533,31379480.16021533,2625.7364959931274,1217798977.202118,242.55979544042358,1751196168571.0
1448094,0.009223573492331721,37650444000.0,4081980160000.0,31065685.358613178,31065685.358613178,2749.593943384639,1217814634.045842,242.56292680916837,1751196168571.0
1441777,0.008992606769553725,36707642420.0,4081980160000.0,30755028.505027045,30755028.505027045,2653.9341783385785,1217807319.2255576,242.56146384511152,1751196168571.0
1425877,0.008610494581629716,35147868050.0,4081980160000.0,30447478.21997677,30447478.21997677,2515.752059853847,1217795434.946323,242.55908698926459,1751196168571.0
1361364,0.008310964176758763,33925190880.0,4081980160000.0,30143003.437777005,30143003.437777005,2403.955057209251,1217786188.476894,242.55723769537877,1751196168571.0
1357755,0.008199123816907527,33468660750.0,4081980160000.0,29841573.403399233,29841573.403399233,2347.8890652981454,1217782693.6994338,242.55653873988675,1751196168571.0
1389810,0.0085765517047491,35009313900.0,4081980160000.0,29543157.66936524,29543157.66936524,2431.4090738305476,1217793828.7725546,242.55876575451092,1751196168571.0
1351598,0.008072542723970516,32951959240.0,4081980160000.0,29247726.092671584,29247726.092671584,2265.6398236260197,1217778819.5115676,242.55576390231352,1751196168571.0
1355524,0.008454632234175289,34511641040.0,4081980160000.0,28955248.831744865,28955248.831744865,2349.1482940946244,1217789871.121521,242.5579742243042,1751196168571.0
1381487,0.008707945437441812,35545660510.0,4081980160000.0,28665696.343427416,28665696.343427416,2395.336906066658,1217797079.7979903,242.55941595959806,1751196168571.0
1418739,0.007,36504154470.0,5214879210000.0,28379039.379993144,5.441936090403357e-06,2435.3282426170585,1217748549.0822082,242.54970981644163,618297118571.0
1377174,0.006866223081703938,35806524000.0,5214879210000.0,28095248.986193214,28095248.986193214,1851.1397446611882,1217744655.193368,242.5489310386736,618297118571.0
1385363,0.006548415902810527,34149197950.0,5214879210000.0,27814296.496331282,27814296.496331282,1747.8040649187822,1217735634.3318596,242.5471268663719,618297118571.0
1417882,0.007069182336823483,36864932000.0,5214879210000.0,27536153.53136797,27536153.53136797,1867.9311682788482,1217750020.771694,242.55000415433878,618297118571.0
1436350,0.006640690437008223,34630398500.0,5214879210000.0,27260791.996054288,27260791.996054288,1737.1611785635887,1217738130.323418,242.54762606468358,618297118571.0
1402425,0.006556455120654655,34191121500.0,5214879210000.0,26988184.076093744,26988184.076093744,1697.9745131185039,1217735744.6349006,242.54714892698013,618297118571.0
1353077,0.006676026386812514,34814671210.0,5214879210000.0,26718302.23533281,26718302.23533281,1711.651375729459,1217738881.5593274,242.54777631186548,618297118571.0
1365015,0.006664254434380274,34753281900.0,5214879210000.0,26451119.212979484,26451119.212979484,1691.5468594338065,1217738478.0039623,242.54769560079245,618297118571.0
1347645,0.006160805553921928,32127856800.0,5214879210000.0,26186608.02084969,26186608.02084969,1548.121920470361,1217725079.7375066,242.54501594750133,618297118571.0
1387190,0.006628873538184981,34568774800.0,5214879210000.0,25924741.940641195,25924741.940641195,1649.083273160204,1217737250.0564811,242.54745001129623,618297118571.0
1376843,0.006436857113704845,33567432340.0,5214879210000.0,25665494.521234784,25665494.521234784,1585.3016660249868,1217732188.6432984,242.54643772865967,618297118571.0
1429002,0.00660671835963771,34453238220.0,5214879210000.0,25408839.576022435,25408839.576022435,1610.8645916949267,1217736463.4338284,242.54729268676567,618297118571.0
1393831,0.006371946444374116,33228931040.0,5214879210000.0,25154751.18026221,25154751.18026221,1538.085767425024,1217730417.2000139,242.54608344000277,618297118571.0
1408078,0.006509980234038824,33948760580.0,5214879210000.0,24903203.66845959,24903203.66845959,1555.6908632688762,1217733807.5271811,242.54676150543622,618297118571.0
1408016,0.006436793660653168,33567101440.0,5214879210000.0,24654171.63177499,24654171.63177499,1522.819443279424,1217731904.7986465,242.54638095972928,618297118571.0
1401574,0.006697609412126729,34927224080.0,5214879210000.0,24407629.915457245,24407629.915457245,1568.6781137070377,1217738252.4329414,242.54765048658828,618297118571.0
1399721,0.006688754603004506,34881047320.0,5214879210000.0,24163553.616302673,24163553.616302673,1550.9381459817268,1217737954.679714,242.5475909359428,618297118571.0
1421367,0.00716014879470238,37339311090.0,5214879210000.0,23921918.08013965,23921918.08013965,1643.6390733641967,1217749258.7312198,242.54985174624395,618297118571.0
1417301,0.006626001674926618,34553798380.0,5214879210000.0,23682698.89933825,23682698.89933825,1505.8133580314113,1217736401.6542432,242.54728033084865,618297118571.0
1404234,0.007001137040717766,36510084000.0,5214879210000.0,23445871.91034487,23445871.91034487,1575.1552946390523,1217745202.9692473,242.54904059384947,618297118571.0
1429397,0.006756558422759709,35234636050.0,5214879210000.0,23211413.19124142,23211413.19124142,1504.9273316804622,1217739389.403597,242.54787788071943,618297118571.0
1449836,0.006853170698847309,35738457400.0,5214879210000.0,22979299.059329003,22979299.059329003,1511.1818792300319,1217741552.3751683,242.54831047503367,618297118571.0
1495836,0.007225499828978781,37680108840.0,5214879210000.0,22749506.068735715,22749506.068735715,1577.3507535207093,1217750025.2191374,242.5500050438275,618297118571.0
1461583,0.007060043826019893,36817275770.0,5214879210000.0,22522011.00804836,22522011.00804836,1525.8188437229971,1217746180.8705392,242.54923617410785,618297118571.0
1479673,0.007224035890948278,37672474580.0,5214879210000.0,22296790.89796788,22296790.89796788,1545.648250655478,1217749792.9517229,242.54995859034457,618297118571.0
1467341,0.006859942894056025,35773773580.0,5214879210000.0,22073822.9889882,22073822.9889882,1453.0697666673047,1217741598.3689477,242.54831967378954,618297118571.0
1432184,0.0071404883028920625,37236784000.0,5214879210000.0,21853084.759098314,21853084.759098314,1497.3698111033289,1217747712.2697053,242.54954245394106,618297118571.0
1434805,0.006782121277551125,35367943250.0,5214879210000.0,21634553.91150733,21634553.91150733,1407.9975756856827,1217739806.7395902,242.54796134791803,618297118571.0
1457052,0.0073399122968372645,38276756040.0,5214879210000.0,21418208.37239226,21418208.37239226,1508.5594187707693,1217751794.901604,242.5503589803208,618297118571.0
1479133,0.0072213995115718126,37658726180.0,5214879210000.0,21204026.28866834,21204026.28866834,1469.3596750517904,1217749179.2353547,242.54983584707094,618297118571.0
1484298,0.007,36187185240.0,5169597891428.0,20991986.025781654,20991986.025781654,1397.8239886879005,1217744398.2164395,242.5488796432879,663578437143.0
1434631,0.006915625793503349,35751004520.0,5169597891428.0,20782066.16552384,20782066.16552384,1379.1408401591893,1217742554.4479148,242.54851088958296,663578437143.0
1426957,0.007027688803464066,36330325220.0,5169597891428.0,20574245.5038686,20574245.5038686,1387.473990190871,1217744810.3238556,242.54896206477113,663578437143.0
1411085,0.0068021225129149395,35164238200.0,5169597891428.0,20368503.048829913,20368503.048829913,1329.5111160169797,1217740099.4933472,242.54801989866942,663578437143.0
1449121,0.00683410406805178,35329569980.0,5169597891428.0,20164818.018341612,20164818.018341612,1322.4044606882817,1217740681.3095157,242.54813626190315,663578437143.0
1384359,0.006600987168960213,34124449350.0,5169597891428.0,19963169.838158194,19963169.838158194,1264.523197533174,1217735913.9958162,242.54718279916324,663578437143.0
1391002,0.006705312592586348,34663769840.0,5169597891428.0,19763538.13977661,19763538.13977661,1271.663293985564,1217737929.7323196,242.54758594646393,663578437143.0
1387885,0.006762774181715467,34960823150.0,5169597891428.0,19565902.758378845,19565902.758378845,1269.7352819747807,1217738998.548455,242.547799709691,663578437143.0
1372522,0.00661622991929688,34203248240.0,5169597891428.0,19370243.730795056,19370243.730795056,1229.798856666379,1217736066.5514112,242.54721331028222,663578437143.0
1376077,0.006705237110893537,34663379630.0,5169597891428.0,19176541.293487106,19176541.293487106,1233.8797325524058,1217737725.7013679,242.54754514027357,663578437143.0
1369385,0.006744149706074984,34864542100.0,5169597891428.0,18984775.880552236,18984775.880552236,1228.6299206160456,1217738407.2456236,242.54768144912472,663578437143.0
1374583,0.006626164951204326,34254608360.0,5169597891428.0,18794928.121746715,18794928.121746715,1195.0644371887429,1217736104.4333668,242.54722088667336,663578437143.0
1368604,0.006954743451055654,35953227080.0,5169597891428.0,18606978.840529248,18606978.840529248,1241.7820810439066,1217742214.685702,242.5484429371404,663578437143.0
1384700,0.0065302924345388,33758986000.0,5169597891428.0,18420909.052123956,18420909.052123956,1154.3356249433461,1217734256.1801124,242.54685123602246,663578437143.0
1398042,0.006520196217947845,33706792620.0,5169597891428.0,18236699.961602718,18236699.961602718,1141.0254445617834,1217734010.144654,242.5468020289308,663578437143.0
1420607,0.006773827149702542,35017962550.0,5169597891428.0,18054332.96198669,18054332.96198669,1173.556406548394,1217738573.7697306,242.5477147539461,663578437143.0
1411200,0.006802676869377509,35167104000.0,5169597891428.0,17873789.632366825,17873789.632366825,1166.7690357091876,1217739033.223279,242.5478066446558,663578437143.0
1404422,0.006990055864870798,36135778060.0,5169597891428.0,17695051.73604316,17695051.73604316,1186.9184864483145,1217742319.926632,242.54846398532638,663578437143.0
1404368,0.006769743275009888,34996850560.0,5169597891428.0,17518101.21868273,17518101.21868273,1138.014096164778,1217738361.5884776,242.54767231769551,663578437143.0
